ID,Fattening_group.Pen,t (day),Wt (kg),FIt (kg day-1)
39,202028-31,55,86.5,2.285
39,202028-31,56,87.75,3.226
39,202028-31,57,89.75,2.765
39,202028-31,58,91,2.969
39,202028-31,59,92,2.533
39,202028-31,60,93,2.811
39,202028-31,61,93.5,2.86
39,202028-31,62,95,2.951
39,202028-31,63,97.75,3.383
39,202028-31,64,98.5,2.808
39,202028-31,65,99.5,2.653
39,202028-31,66,99.875,2.256
39,202028-31,67,100,2.363
39,202028-31,68,101,2.443
39,202028-31,69,102.25,2.751
39,202028-31,70,103.5,2.336
96,202028-31,1,36.164,0.798
96,202028-31,2,36.75,0.7
96,202028-31,3,37.5,1.295
96,202028-31,4,38.75,0.922
96,202028-31,5,39,1.391
96,202028-31,6,39.5,1.288
96,202028-31,7,40.25,1.61
96,202028-31,8,41.5,1.684
96,202028-31,9,42,1.531
96,202028-31,10,42.625,1.449
96,202028-31,11,43.25,1.163
96,202028-31,12,43.75,1.409
96,202028-31,13,44.5,1.718
96,202028-31,14,45.5,1.518
96,202028-31,15,46.5,1.657
96,202028-31,16,48,1.754
96,202028-31,17,48.75,1.577
96,202028-31,18,49,1.43
96,202028-31,19,50.5,1.649
96,202028-31,20,51.5,1.714
96,202028-31,21,52,1.862
96,202028-31,22,53.25,1.909
96,202028-31,23,53.75,1.639
96,202028-31,24,55,1.849
96,202028-31,25,56,1.576
96,202028-31,26,56.5,2.108
96,202028-31,27,57.5,1.609
96,202028-31,28,58.25,2.029
96,202028-31,29,59.25,1.853
96,202028-31,30,59.75,1.993
96,202028-31,31,60.5,1.991
96,202028-31,32,61.5,2.136
96,202028-31,33,62.5,2.032
96,202028-31,34,63,1.85
96,202028-31,35,64.5,2.118
96,202028-31,36,65.5,1.942
96,202028-31,37,67,2.189
96,202028-31,38,66.75,1.994
96,202028-31,39,67.75,1.919
96,202028-31,40,68.5,1.849
96,202028-31,41,70,1.983
96,202028-31,42,71.25,2.32
96,202028-31,43,71.5,2.195
96,202028-31,44,72.75,2.347
96,202028-31,45,74,2.054
96,202028-31,46,76.5,1.098
96,202028-31,47,74,2.038
96,202028-31,48,75.5,1.89
96,202028-31,49,77.5,2.528
96,202028-31,50,78,2.409
96,202028-31,51,80,2.349
96,202028-31,52,80.5,2.907
96,202028-31,53,81.5,3.365
96,202028-31,54,82,1.975
96,202028-31,55,83,2.409
96,202028-31,56,85,2.091
96,202028-31,57,85.5,2.737
96,202028-31,58,87.5,2.69
96,202028-31,59,88.5,2.285
96,202028-31,60,88.5,3.047
96,202028-31,61,89.75,3.01
96,202028-31,62,91,2.633
96,202028-31,63,93,3.139
96,202028-31,64,93.5,2.164
96,202028-31,65,95,2.544
96,202028-31,66,96.5,2.918
96,202028-31,67,97,2.229
96,202028-31,68,98,2.672
96,202028-31,69,99,3.055
96,202028-31,70,99.75,2.928
70,202028-31,1,36,1.413
70,202028-31,2,36.75,1.361
70,202028-31,3,37.5,1.559
70,202028-31,4,38.25,1.52
70,202028-31,5,39,1.508
70,202028-31,6,41,1.895
70,202028-31,7,42,1.325
70,202028-31,8,42.25,1.95
70,202028-31,9,43.5,1.817
70,202028-31,10,45.5,2.29
70,202028-31,11,45.5,2.18
70,202028-31,12,46.5,1.842
70,202028-31,13,47.5,1.934
70,202028-31,14,48,1.767
70,202028-31,15,48.75,1.931
70,202028-31,16,50.5,2.075
70,202028-31,17,51,1.848
70,202028-31,18,52,2.345
70,202028-31,19,53,1.984
70,202028-31,20,54,2.418
70,202028-31,21,54.5,1.77
70,202028-31,22,55.5,2.376
70,202028-31,23,57,2.017
70,202028-31,24,57,1.945
70,202028-31,25,58.5,2.628
70,202028-31,26,58.875,2.816
70,202028-31,27,61.5,2.488
70,202028-31,28,62,2.034
70,202028-31,29,63,1.796
70,202028-31,30,63.5,3.039
70,202028-31,31,65,2.085
70,202028-31,32,66,2.781
70,202028-31,33,66.25,2.516
70,202028-31,34,68,2.302
70,202028-31,35,69.75,2.314
70,202028-31,36,70.5,2.485
70,202028-31,37,71.5,2.587
70,202028-31,38,72,2.38
70,202028-31,39,72.5,1.955
70,202028-31,40,73.5,2.383
70,202028-31,41,74.25,1.952
70,202028-31,42,75.75,2.366
70,202028-31,43,75,2.015
70,202028-31,44,78,2.2
70,202028-31,45,78.5,2.092
70,202028-31,46,79.25,1.752
70,202028-31,47,79.966,2.084
70,202028-31,48,81,2.534
70,202028-31,49,81.5,2.405
70,202028-31,50,82.5,1.674
70,202028-31,51,83.5,2.463
70,202028-31,52,84.25,2.029
70,202028-31,53,85,2.91
70,202028-31,54,86.5,2.763
70,202028-31,55,86.5,2.219
70,202028-31,56,89,2.855
70,202028-31,57,90,3.201
70,202028-31,58,92,2.731
70,202028-31,59,92,2.349
70,202028-31,60,94,3.122
70,202028-31,61,93.5,2.06
70,202028-31,62,94,2.702
70,202028-31,63,96.5,2.128
70,202028-31,64,97.25,2.628
70,202028-31,65,99,2.966
70,202028-31,66,99.75,3.175
70,202028-31,67,101.25,2.328
70,202028-31,68,102,2.928
70,202028-31,69,101.5,2.284
70,202028-31,70,104,3.211
50,202031-69,1,38.5,1.892
50,202031-69,2,41,1.368
50,202031-69,3,41.5,1.838
50,202031-69,4,42.5,1.652
50,202031-69,5,43,1.844
50,202031-69,6,44.5,1.611
50,202031-69,7,45.5,1.484
50,202031-69,8,46.5,1.56
50,202031-69,9,47.25,1.312
50,202031-69,10,48,1.753
50,202031-69,11,49,1.815
50,202031-69,12,50,1.987
50,202031-69,13,50.75,2.052
50,202031-69,14,51.5,1.945
50,202031-69,15,53.25,2.031
50,202031-69,16,54,2.117
50,202031-69,17,55.5,2.198
50,202031-69,18,57,2.238
50,202031-69,19,57.5,2.216
50,202031-69,20,58.75,2.014
50,202031-69,21,59.5,2.062
50,202031-69,22,61,2.203
50,202031-69,23,61,1.903
50,202031-69,24,62,1.81
50,202031-69,25,63,2.189
50,202031-69,26,64,1.888
50,202031-69,27,65,2.077
50,202031-69,28,65.5,2.309
50,202031-69,29,65.5,1.621
50,202031-69,30,65.5,1.445
50,202031-69,31,66.5,1.785
50,202031-69,32,67.5,1.722
50,202031-69,33,68.5,2.526
50,202031-69,34,70,1.763
50,202031-69,35,70.5,2.112
50,202031-69,36,72.5,2.69
50,202031-69,37,72.75,1.731
50,202031-69,38,72.75,2.877
50,202031-69,39,75,2.664
50,202031-69,40,77.125,2.715
50,202031-69,41,78,2.454
50,202031-69,42,78,1.9
50,202031-69,43,79.5,2.61
50,202031-69,44,81,2.473
50,202031-69,45,81.5,2.445
50,202031-69,46,83.25,2.566
50,202031-69,47,84.5,2.503
50,202031-69,48,85,2.611
50,202031-69,49,85,2.425
50,202031-69,50,87,2.882
50,202031-69,51,88.5,1.984
50,202031-69,52,89,2.755
50,202031-69,53,91.25,2.582
50,202031-69,54,92,3.36
50,202031-69,55,93.25,2.857
50,202031-69,56,94.75,2.982
50,202031-69,57,95,2.302
50,202031-69,58,95.5,3.063
50,202031-69,59,97.5,2.261
50,202031-69,60,98,3.083
50,202031-69,61,99,2.82
50,202031-69,62,100.5,2.283
50,202031-69,63,101,2.994
50,202031-69,64,101.5,3.331
50,202031-69,65,104,3.574
50,202031-69,66,106.25,2.892
50,202031-69,67,108.5,2.836
50,202031-69,68,108.75,3.715
50,202031-69,69,110,2.721
50,202031-69,70,111.25,2.957
26,202031-67,1,37,1.322
26,202031-67,2,38,1.195
26,202031-67,3,39.25,1.456
26,202031-67,4,40.125,1.189
26,202031-67,5,41,1.421
26,202031-67,6,41.5,1.378
26,202031-67,7,42,1.258
26,202031-67,8,43,1.831
26,202031-67,9,43.625,1.359
26,202031-67,10,45,1.573
26,202031-67,11,46,1.994
26,202031-67,12,46.5,1.407
26,202031-67,13,46.5,1.836
26,202031-67,14,48,1.731
26,202031-67,15,49,1.789
26,202031-67,16,50.25,1.266
26,202031-67,17,50.75,1.585
26,202031-67,18,52,1.758
26,202031-67,19,52.5,2.08
26,202031-67,20,53,1.798
26,202031-67,21,55,2.098
26,202031-67,22,56,1.734
26,202031-67,23,56.75,1.902
26,202031-67,24,56.5,1.732
26,202031-67,25,56,1.39
26,202031-67,26,55.5,1.259
26,202031-67,27,54.75,0.849
26,202031-67,28,55,1.587
26,202031-67,29,57,1.213
26,202031-67,30,57.875,1.83
26,202031-67,31,60,2.123
26,202031-67,32,60.75,1.489
26,202031-67,33,62,2.053
26,202031-67,34,63.5,2.074
26,202031-67,35,65,1.826
26,202031-67,36,64,1.319
26,202031-67,37,64.5,2.165
26,202031-67,38,65.75,1.562
26,202031-67,39,67,2.105
26,202031-67,40,68.5,1.553
26,202031-67,41,69,1.983
26,202031-67,42,70,1.673
26,202031-67,43,71,1.535
26,202031-67,44,71.5,2.197
26,202031-67,45,72,2.194
26,202031-67,46,74.5,1.925
26,202031-67,47,75,2.351
26,202031-67,48,76.5,2.479
26,202031-67,49,77,2.458
26,202031-67,50,79,2.894
26,202031-67,51,79,2.149
26,202031-67,52,80.5,2.118
26,202031-67,53,81.125,1.93
26,202031-67,54,83,2.558
26,202031-67,55,84,2.86
26,202031-67,56,86,2.425
26,202031-67,57,87,2.886
26,202031-67,58,87.875,2.422
26,202031-67,59,88.5,2.389
26,202031-67,60,88.75,2.265
26,202031-67,61,90,2.783
26,202031-67,62,90.625,2.952
26,202031-67,63,92,2.29
26,202031-67,64,93.25,3.123
26,202031-67,65,94.5,2.76
26,202031-67,66,95.5,2.797
26,202031-67,67,96.5,2.526
26,202031-67,68,96.5,3.284
26,202031-67,69,97,2.513
26,202031-67,70,99,2.634
52,202031-67,1,39.5,1.398
52,202031-67,2,42.25,1.794
52,202031-67,3,42,1.363
52,202031-67,4,43,1.764
52,202031-67,5,43.5,1.583
52,202031-67,6,44.75,1.494
52,202031-67,7,46.5,1.874
52,202031-67,8,47,1.976
52,202031-67,9,48.25,2.055
52,202031-67,10,49,1.669
52,202031-67,11,49.875,1.526
52,202031-67,12,50.5,1.833
52,202031-67,13,50.5,1.759
52,202031-67,14,52,1.667
52,202031-67,15,53.25,1.524
52,202031-67,16,54,1.958
52,202031-67,17,55,2.419
52,202031-67,18,56,2.068
52,202031-67,19,56.75,1.947
52,202031-67,20,56.25,1.875
52,202031-67,21,60,1.806
52,202031-67,22,60.5,2.445
52,202031-67,23,61,2.275
52,202031-67,24,61,2.019
52,202031-67,25,62,2.351
52,202031-67,26,62.5,2.2
52,202031-67,27,63,2.368
52,202031-67,28,64,1.563
52,202031-67,29,64.5,2.255
52,202031-67,30,66,2.983
52,202031-67,31,67.5,2.605
52,202031-67,32,69,2.323
52,202031-67,33,66.75,1.491
52,202031-67,34,70,2.853
52,202031-67,35,73,2.985
52,202031-67,36,74.5,2.551
52,202031-67,37,75.5,3.053
52,202031-67,38,77,3.356
52,202031-67,39,79,3.551
52,202031-67,40,81,3.233
52,202031-67,41,81.5,2.778
52,202031-67,42,83.25,3.17
52,202031-67,43,85,3.264
52,202031-67,44,85.75,3.044
52,202031-67,45,87,3.678
52,202031-67,46,87.25,2.658
52,202031-67,47,88,2.609
52,202031-67,48,89.5,3.128
52,202031-67,49,91,2.54
52,202031-67,50,93.75,3.405
52,202031-67,51,94.5,2.557
52,202031-67,52,95.75,3.185
52,202031-67,53,97.5,2.887
52,202031-67,54,98.5,2.946
52,202031-67,55,99.5,3.31
52,202031-67,56,101,3.312
52,202031-67,57,102.5,3.065
52,202031-67,58,104,3.213
52,202031-67,59,104.75,2.942
52,202031-67,60,107,3.186
52,202031-67,61,107.875,2.935
52,202031-67,62,109.5,4.024
52,202031-67,63,110.75,3.379
52,202031-67,64,112.5,4.118
52,202031-67,65,115,3.226
52,202031-67,66,116,4.122
52,202031-67,67,118,3.838
52,202031-67,68,119.5,3.278
52,202031-67,69,120.5,4.513
52,202031-67,70,122,3.078
54,202031-67,1,38,0.603
54,202031-67,2,40.5,1.12
54,202031-67,3,41.25,2.216
54,202031-67,4,42.5,1.248
54,202031-67,5,43.5,1.471
54,202031-67,6,43.5,1.89
54,202031-67,7,44.5,1.42
54,202031-67,8,45.5,1.858
54,202031-67,9,46.5,1.334
54,202031-67,10,47,1.584
54,202031-67,11,47.5,1.837
54,202031-67,12,48.5,1.384
54,202031-67,13,49,1.379
54,202031-67,14,49,1.912
54,202031-67,15,50.5,1.617
54,202031-67,16,52,1.996
54,202031-67,17,52,1.762
54,202031-67,18,53.5,2.067
54,202031-67,19,54,2.141
54,202031-67,20,56,2.591
54,202031-67,21,57.5,2.467
54,202031-67,22,58.5,2.308
54,202031-67,23,59,2.399
54,202031-67,24,59.5,2.723
54,202031-67,25,60.5,2.201
54,202031-67,26,62.5,2.615
54,202031-67,27,62.5,2.766
54,202031-67,28,64,2.382
54,202031-67,29,64.5,2.23
54,202031-67,30,65.5,2.212
54,202031-67,31,66.625,2.059
54,202031-67,32,67,2.148
54,202031-67,33,68,1.817
54,202031-67,34,69,2.115
54,202031-67,35,69.75,2.421
54,202031-67,36,70.75,2.033
54,202031-67,37,71.5,2.563
54,202031-67,38,74,2.443
54,202031-67,39,74,2.703
54,202031-67,40,75.75,2.715
54,202031-67,41,76.5,3.038
54,202031-67,42,78.125,2.479
54,202031-67,43,79.5,2.378
54,202031-67,44,80,2.35
54,202031-67,45,81,2.889
54,202031-67,46,81.5,3.294
54,202031-67,47,83.5,3.243
54,202031-67,48,85,2.831
54,202031-67,49,85.5,2.824
54,202031-67,50,87,2.703
54,202031-67,51,87.75,2.293
54,202031-67,52,89.5,2.872
54,202031-67,53,91,3.207
54,202031-67,54,93.75,3.306
54,202031-67,55,94.5,3.377
54,202031-67,56,97,3.391
54,202031-67,57,98,4.005
54,202031-67,58,99.25,3.433
54,202031-67,59,101,3.848
54,202031-67,60,101.5,3.044
54,202031-67,61,103,3.873
54,202031-67,62,105,3.008
54,202031-67,63,105.5,3.177
54,202031-67,64,107,3.637
54,202031-67,65,109.25,3.544
54,202031-67,66,109.75,3.356
54,202031-67,67,112,3.538
54,202031-67,68,113.875,2.883
54,202031-67,69,114.25,3.343
54,202031-67,70,116,3.489
33,202031-67,1,35.5,0.871
33,202031-67,2,37,0.732
33,202031-67,3,37.151,0.926
33,202031-67,4,38,1.421
33,202031-67,5,39,0.876
33,202031-67,6,37.75,1.01
33,202031-67,7,39.75,0.929
33,202031-67,8,39.875,0.94
33,202031-67,9,40.75,1.231
33,202031-67,10,40.75,1.6
33,202031-67,11,42,1.304
33,202031-67,12,42.75,1.004
33,202031-67,13,43.5,1.426
33,202031-67,14,43.75,0.752
33,202031-67,15,44.5,1.768
33,202031-67,16,45.5,1.498
33,202031-67,17,46.5,1.553
33,202031-67,18,47.5,1.705
33,202031-67,19,48.25,1.462
33,202031-67,20,49,1.686
33,202031-67,21,50,1.73
33,202031-67,22,49.5,1.368
33,202031-67,23,51,1.183
33,202031-67,24,49.25,1.264
33,202031-67,25,49.5,1.433
33,202031-67,26,50.75,1.258
33,202031-67,27,51.5,1.276
33,202031-67,28,52,1.565
33,202031-67,29,53.5,1.614
33,202031-67,30,54,2.016
33,202031-67,31,55,1.57
33,202031-67,32,56,2.199
33,202031-67,33,56.5,2.255
33,202031-67,34,58,1.839
33,202031-67,35,59.5,2.077
33,202031-67,36,60.75,2.06
33,202031-67,37,61.5,1.221
33,202031-67,38,61.5,2.449
33,202031-67,39,63.25,2.37
33,202031-67,40,65.5,2.17
33,202031-67,41,65,2.041
33,202031-67,42,66,2.388
33,202031-67,43,67.75,2.771
33,202031-67,44,69.5,2.675
33,202031-67,45,70.75,2.866
33,202031-67,46,71.5,1.954
33,202031-67,47,72.5,2.612
33,202031-67,48,74,2.566
33,202031-67,49,74.25,2.687
33,202031-67,50,76,2.429
33,202031-67,51,77.25,1.704
33,202031-67,52,78.25,2.29
33,202031-67,53,80.5,3.157
33,202031-67,54,80.25,2.096
33,202031-67,55,82.5,2.83
33,202031-67,56,84.75,2.507
33,202031-67,57,86.25,3.054
33,202031-67,58,87.5,3.23
33,202031-67,59,87.5,2.526
33,202031-67,60,87.5,2.835
33,202031-67,61,90.75,3.51
33,202031-67,62,91.5,3.639
33,202031-67,63,94.75,2.413
33,202031-67,64,94.5,3.848
33,202031-67,65,97.5,3.058
33,202031-67,66,96,2.658
33,202031-67,67,99.25,2.876
33,202031-67,68,101.25,2.798
33,202031-67,69,101,2.834
33,202031-67,70,103.5,2.997
51,202034-93,1,33,0.65
51,202034-93,2,33.75,1.669
51,202034-93,3,35,1.589
51,202034-93,4,36.5,1.611
51,202034-93,5,38,1.681
51,202034-93,6,38.75,1.344
51,202034-93,7,39.5,2.052
51,202034-93,8,41.5,1.499
51,202034-93,9,42.5,1.661
51,202034-93,10,43,2.028
51,202034-93,11,44.25,2.067
51,202034-93,12,44.75,1.938
51,202034-93,13,45,1.458
51,202034-93,14,46,2.157
51,202034-93,15,47,2.049
51,202034-93,16,49.5,2.004
51,202034-93,17,51.5,2.358
51,202034-93,18,52,2.425
51,202034-93,19,52.5,2.43
51,202034-93,20,55,2.348
51,202034-93,21,55,2.367
51,202034-93,22,56.5,2.217
51,202034-93,23,57.5,2.542
51,202034-93,24,58.25,1.962
51,202034-93,25,60,2.949
51,202034-93,26,60.5,2.43
51,202034-93,27,61.5,2.591
51,202034-93,28,63,2.185
51,202034-93,29,63.5,2.177
51,202034-93,30,63.5,2.663
51,202034-93,31,64.75,2.362
51,202034-93,32,66.75,2.301
51,202034-93,33,68.5,2.212
51,202034-93,34,68.75,1.796
51,202034-93,35,69.75,2.06
51,202034-93,36,70.5,2.418
51,202034-93,37,71.5,1.855
51,202034-93,38,72.5,2.816
51,202034-93,39,73.5,2.335
51,202034-93,40,75,2.88
51,202034-93,41,76.5,2.285
51,202034-93,42,76,2.524
51,202034-93,43,78,2.679
51,202034-93,44,78.75,2.384
51,202034-93,45,79.75,2.22
51,202034-93,46,80,1.875
51,202034-93,47,81.5,2.91
51,202034-93,48,82.5,2
51,202034-93,49,82.25,2.432
51,202034-93,50,83,1.939
51,202034-93,51,84.5,3.358
51,202034-93,52,87.25,2.74
51,202034-93,53,89,2.742
51,202034-93,54,89.5,2.905
51,202034-93,55,90.25,2.862
51,202034-93,56,91.5,2.993
51,202034-93,57,93,2.703
51,202034-93,58,93.5,2.498
51,202034-93,59,93.5,2.956
51,202034-93,60,94.5,2.609
51,202034-93,61,95,3.583
51,202034-93,62,95.5,2.518
51,202034-93,63,97.75,3.611
51,202034-93,64,98,2.16
51,202034-93,65,99.5,3.03
51,202034-93,66,101,2.322
51,202034-93,67,102,3.698
51,202034-93,68,102.25,1.702
51,202034-93,69,104.25,2.417
22,202034-93,1,34.367,0.541
22,202034-93,2,34.5,1.596
22,202034-93,3,37.5,1.391
22,202034-93,4,40,2.001
22,202034-93,5,41.25,1.35
22,202034-93,6,42.5,2.304
22,202034-93,7,43.5,1.802
22,202034-93,8,45,2.356
22,202034-93,9,46.5,2.269
22,202034-93,10,47.5,2.135
22,202034-93,11,49,2.403
22,202034-93,12,50,2.129
22,202034-93,13,50.5,2.126
22,202034-93,14,51.5,2.507
22,202034-93,15,54,2.316
22,202034-93,16,55.5,2.462
22,202034-93,17,56.75,2.245
22,202034-93,18,57.25,2.513
22,202034-93,19,59.5,2.652
22,202034-93,20,60.25,2.31
22,202034-93,21,60,2.172
22,202034-93,22,62,2.326
22,202034-93,23,63.5,2.726
22,202034-93,24,64.5,2.568
22,202034-93,25,66,2.808
22,202034-93,26,67.5,3.114
22,202034-93,27,68.5,2.609
22,202034-93,28,70,2.521
22,202034-93,29,71,2.691
22,202034-93,30,71.5,2.732
22,202034-93,31,73.5,2.316
22,202034-93,32,74.5,2.632
22,202034-93,33,75.5,2.432
22,202034-93,34,76,2.677
22,202034-93,35,78,2.482
22,202034-93,36,77.5,2.467
22,202034-93,37,78.5,2.587
22,202034-93,38,81,3.065
22,202034-93,39,83,2.822
22,202034-93,40,83.5,2.759
22,202034-93,41,84,3.069
22,202034-93,42,85.25,2.585
22,202034-93,43,87,2.677
22,202034-93,44,86.5,2.861
22,202034-93,45,87.75,2.83
22,202034-93,46,89,2.548
22,202034-93,47,90.5,3.063
22,202034-93,48,91.375,3.271
22,202034-93,49,92,2.718
22,202034-93,50,92.75,3.737
22,202034-93,51,95.5,3.413
22,202034-93,52,97,3.464
22,202034-93,53,98,3.681
22,202034-93,54,98.5,2.2
22,202034-93,55,99.5,3.47
22,202034-93,56,99.5,2.901
22,202034-93,57,101,2.534
22,202034-93,58,100,2.109
22,202034-93,59,98.75,1.737
22,202034-93,60,98.5,0.973
22,202034-93,61,97.75,1.838
22,202034-93,62,100,2.887
22,202034-93,63,103.25,3.95
22,202034-93,64,106,3.383
22,202034-93,65,106.5,2.78
22,202034-93,66,107,3.074
22,202034-93,67,107.75,4.173
22,202034-93,68,108.5,3.744
22,202034-93,69,111,3.04
44,202034-95,1,33.25,1.295
44,202034-95,2,34.5,1.292
44,202034-95,3,35,1.211
44,202034-95,4,35.5,1.153
44,202034-95,5,36,1.638
44,202034-95,6,37.125,1.434
44,202034-95,7,38.5,1.475
44,202034-95,8,39.75,1.268
44,202034-95,9,40.75,1.879
44,202034-95,10,41,1.204
44,202034-95,11,42.25,1.98
44,202034-95,12,43,1.853
44,202034-95,13,44.75,1.801
44,202034-95,14,44.5,1.591
44,202034-95,15,46.25,2.055
44,202034-95,16,48.25,2.147
44,202034-95,17,49.75,2.073
44,202034-95,18,50,2.136
44,202034-95,19,51.75,1.812
44,202034-95,20,52.25,1.825
44,202034-95,21,53,2.072
44,202034-95,22,55.25,1.76
44,202034-95,23,55.5,2.032
44,202034-95,24,56.5,1.834
44,202034-95,25,57,2.323
44,202034-95,26,58,2.161
44,202034-95,27,59.25,2.335
44,202034-95,28,60,2.411
44,202034-95,29,61.25,2.251
44,202034-95,30,63,2.333
44,202034-95,31,63.5,2.531
44,202034-95,32,64.5,2.299
44,202034-95,33,67,2.578
44,202034-95,34,68.5,2.55
44,202034-95,35,69.25,2.755
44,202034-95,36,71.5,2.961
44,202034-95,37,71.25,2.271
44,202034-95,38,73.25,3.271
44,202034-95,39,75,2.479
44,202034-95,40,76,2.789
44,202034-95,41,77.25,2.554
44,202034-95,42,78,2.38
44,202034-95,43,79,2.941
44,202034-95,44,80.5,2.81
44,202034-95,45,82,2.594
44,202034-95,46,83,2.343
44,202034-95,47,83.5,2.72
44,202034-95,48,84.25,2.821
44,202034-95,49,84,1.991
44,202034-95,50,87.25,2.412
44,202034-95,51,89,3.276
44,202034-95,52,89.5,2.093
44,202034-95,53,89,2.423
44,202034-95,54,91,2.553
44,202034-95,55,91.75,2.286
44,202034-95,56,92.25,1.979
44,202034-95,57,93.5,2.404
44,202034-95,58,94.5,2.902
44,202034-95,59,96.5,2.491
44,202034-95,60,96.5,2.124
44,202034-95,61,97.5,2.48
44,202034-95,62,97.5,2.323
44,202034-95,63,100.5,1.683
44,202034-95,64,99,4.507
44,202034-95,65,102,2.903
44,202034-95,66,102.75,2.531
44,202034-95,67,103.75,2.839
44,202034-95,68,104.839,2.611
44,202034-95,69,105.5,3.157
80,202034-93,1,27.121,0.461
80,202034-93,2,27.5,1.064
80,202034-93,3,29,1.127
80,202034-93,4,29.882,1.21
80,202034-93,5,30.79,0.847
80,202034-93,6,32,1.417
80,202034-93,7,32.5,1.625
80,202034-93,8,34,1.553
80,202034-93,9,35.5,1.304
80,202034-93,10,35,1.892
80,202034-93,11,35.5,1.468
80,202034-93,12,36,1.637
80,202034-93,13,37,1.211
80,202034-93,14,38,1.591
80,202034-93,15,39.5,1.517
80,202034-93,16,40,2.348
80,202034-93,17,41.5,1.808
80,202034-93,18,43.25,2.125
80,202034-93,19,44,1.837
80,202034-93,20,44.5,1.598
80,202034-93,21,44.25,1.432
80,202034-93,22,45.5,1.851
80,202034-93,23,47.25,2.257
80,202034-93,24,47.5,2.39
80,202034-93,25,49.25,2.723
80,202034-93,26,51.5,2.386
80,202034-93,27,52,2.302
80,202034-93,28,52.5,2.193
80,202034-93,29,53.5,2.408
80,202034-93,30,54,2.086
80,202034-93,31,55,2.577
80,202034-93,32,57,2.577
80,202034-93,33,59,2.378
80,202034-93,34,59.75,2.699
80,202034-93,35,61,2.559
80,202034-93,36,60.5,2.466
80,202034-93,37,62.75,2.895
80,202034-93,38,62.5,2.605
80,202034-93,39,64.5,2.75
80,202034-93,40,65.375,2.75
80,202034-93,41,66.5,2.823
80,202034-93,42,67,2.782
80,202034-93,43,68.5,3.314
80,202034-93,44,70,2.803
80,202034-93,45,70,2.443
80,202034-93,46,71,2.6
80,202034-93,47,72,2.049
80,202034-93,48,71,1.782
80,202034-93,49,72.5,1.875
80,202034-93,50,72.75,2.843
80,202034-93,51,74,3.231
80,202034-93,52,76,3.136
80,202034-93,53,77.5,3.151
80,202034-93,54,78.5,2.696
80,202034-93,55,79.5,3.56
80,202034-93,56,81.625,3.783
80,202034-93,57,82.25,2.871
80,202034-93,58,82.5,3.44
80,202034-93,59,84.25,2.898
80,202034-93,60,85.5,3.006
80,202034-93,61,83.75,2.906
80,202034-93,62,85,2.523
80,202034-93,63,85,2.366
80,202034-93,64,88.5,3.436
80,202034-93,65,88.5,3.495
80,202034-93,66,88.25,2.435
80,202034-93,67,88,3.147
80,202034-93,68,87.5,2.72
80,202034-93,69,88,1.731
62,202034-94,1,41.5,1.182
62,202034-94,2,42.167,1.368
62,202034-94,3,42.75,1.025
62,202034-94,4,44,1.826
62,202034-94,5,45.5,1.861
62,202034-94,6,47,2.024
62,202034-94,7,48.5,2.062
62,202034-94,8,49.5,1.756
62,202034-94,9,50,1.682
62,202034-94,10,50.75,1.857
62,202034-94,11,52,1.974
62,202034-94,12,54,2.362
62,202034-94,13,55,2.104
62,202034-94,14,55.5,1.861
62,202034-94,15,56.25,2.444
62,202034-94,16,58,2.216
62,202034-94,17,59.5,2.223
62,202034-94,18,60.5,2.411
62,202034-94,19,61,2.393
62,202034-94,20,61.75,2.42
62,202034-94,21,63,2.354
62,202034-94,22,63.5,2.415
62,202034-94,23,65,2.008
62,202034-94,24,66,2.586
62,202034-94,25,66.75,2.301
62,202034-94,26,68,2.612
62,202034-94,27,69,2.252
62,202034-94,28,71,2.688
62,202034-94,29,71.5,2.306
62,202034-94,30,74,2.985
62,202034-94,31,75.5,2.598
62,202034-94,32,77.25,2.911
62,202034-94,33,78,2.86
62,202034-94,34,78.75,2.824
62,202034-94,35,80,2.545
62,202034-94,36,82.25,2.864
62,202034-94,37,83.25,2.543
62,202034-94,38,84.5,2.761
62,202034-94,39,85,2.713
62,202034-94,40,86.5,2.925
62,202034-94,41,88.5,3.072
62,202034-94,42,88.5,2.522
62,202034-94,43,90.5,3.36
62,202034-94,44,92.25,3.231
62,202034-94,45,93,3.191
62,202034-94,46,94.5,3.197
62,202034-94,47,94.5,2.635
62,202034-94,48,97.25,3.778
62,202034-94,49,99.25,2.948
62,202034-94,50,99.5,3.574
62,202034-94,51,102.5,3.293
62,202034-94,52,103,2.857
62,202034-94,53,103.75,3.005
62,202034-94,54,104.75,3.689
62,202034-94,55,106.25,3.182
62,202034-94,56,107.5,3.251
62,202034-94,57,110,3.894
62,202034-94,58,110,3.137
62,202034-94,59,112,3.915
62,202034-94,60,114.125,3.215
62,202034-94,61,115.5,3.046
62,202034-94,62,116.25,3.4
62,202034-94,63,116.75,3.347
62,202034-94,64,119.25,4.19
62,202034-94,65,119.5,2.522
62,202034-94,66,122.5,3.321
62,202034-94,67,122.5,3.723
62,202034-94,68,122.5,3.373
62,202034-94,69,123.75,3.482
34,202037-115,1,37,1.304
34,202037-115,2,37.25,1.243
34,202037-115,3,39.5,1.544
34,202037-115,4,40.25,1.487
34,202037-115,5,41,1.585
34,202037-115,6,42,1.536
34,202037-115,7,43.5,1.546
34,202037-115,8,44,1.121
34,202037-115,9,45,1.913
